case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
damage_size__p001__loss_large__size_08pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_08pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_08pct_restored_opencv_telea.png,0.6387265000375919,True,ok,,1,40785,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_08pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_08pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p001__loss_large__size_10pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_10pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_10pct_restored_opencv_telea.png,0.6307979000266641,True,ok,,1,50905,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_10pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_10pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p001__loss_large__size_15pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_15pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_15pct_restored_opencv_telea.png,0.6895428999559954,True,ok,,1,76373,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_15pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_15pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p001__loss_large__size_20pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_20pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_20pct_restored_opencv_telea.png,0.7205304999952205,True,ok,,1,101967,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_20pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_20pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_02pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_02pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_02pct_restored_opencv_telea.png,0.414498400001321,True,ok,,1,7777,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_02pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_02pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_04pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_04pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_04pct_restored_opencv_telea.png,0.4390259999781847,True,ok,,1,15531,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_04pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_04pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_06pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_06pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_06pct_restored_opencv_telea.png,0.4481230999808758,True,ok,,1,23407,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_06pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_06pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_08pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_08pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_08pct_restored_opencv_telea.png,0.44687410001643,True,ok,,1,31189,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_08pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_08pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_10pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_10pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_10pct_restored_opencv_telea.png,0.4591642000013962,True,ok,,1,38979,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_10pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_10pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_15pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_15pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_15pct_restored_opencv_telea.png,0.4915151000022888,True,ok,,1,58322,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_15pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_15pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p018__loss_large__size_20pct,damage_size,p018,,,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_20pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p018__loss_large__size_20pct_restored_opencv_telea.png,0.5301375999697484,True,ok,,1,77936,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_20pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p018__loss_large__size_20pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_02pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_02pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_02pct_restored_opencv_telea.png,0.2953863000147976,True,ok,,1,8147,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_02pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_02pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_04pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_04pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_04pct_restored_opencv_telea.png,0.3182027000002563,True,ok,,1,16243,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_04pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_04pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_06pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_06pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_06pct_restored_opencv_telea.png,0.3413785999873653,True,ok,,1,24409,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_06pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_06pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_08pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_08pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_08pct_restored_opencv_telea.png,0.3470811999868601,True,ok,,1,32448,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_08pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_08pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_10pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_10pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_10pct_restored_opencv_telea.png,0.3657164000323973,True,ok,,1,40622,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_10pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_10pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_15pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_15pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_15pct_restored_opencv_telea.png,0.404356499959249,True,ok,,1,60957,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_15pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_15pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p026__loss_large__size_20pct,damage_size,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_20pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p026__loss_large__size_20pct_restored_opencv_telea.png,0.4560980999958701,True,ok,,1,81200,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_20pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p026__loss_large__size_20pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p039__loss_large__size_02pct,damage_size,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_02pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p039__loss_large__size_02pct_restored_opencv_telea.png,0.3747842999873683,True,ok,,1,8683,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_02pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p039__loss_large__size_02pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p039__loss_large__size_04pct,damage_size,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_04pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p039__loss_large__size_04pct_restored_opencv_telea.png,0.3894329000031575,True,ok,,1,17329,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_04pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p039__loss_large__size_04pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p039__loss_large__size_06pct,damage_size,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_06pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p039__loss_large__size_06pct_restored_opencv_telea.png,0.4349834999884479,True,ok,,1,25949,data/processed/clean/p039_clean.png,data/processed/damaged/damage_size_sensitivity/p039__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p039__loss_large__size_06pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p039__loss_large__size_06pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
