source_case_key,candidate_seed,candidate_id,dataset_name,case_id,painting_id,mask_type,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt,prompt_metadata_fields_used,prompt_metadata_missing_fields,prompt_metadata_missing_count,runtime_seconds,mean_abs_diff,max_abs_diff,validation_passed_bool,restored_path,generic_candidate_id,generic_runtime_seconds,generic_mean_abs_diff,generic_max_abs_diff,generic_validation_passed,generic_restored_path,delta_mean_abs_diff_vs_generic,abs_delta_mean_abs_diff_vs_generic,delta_runtime_seconds_vs_generic
mask_robustness__p039_loss_large_variant_05,2026,sd__mrob__p039__loss_large__p02_artist__s2026__a7cc989451,mask_robustness,p039__loss_large__variant_05,p039,loss_large,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.373363699996844,9.717008237485532,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p02_artist/sd__mrob__p039__loss_large__p02_artist__s2026__a7cc989451__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df,10.40755080000963,9.836876763237846,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df__restored_stable_diffusion_inpainting.png,-0.11986852575231488,0.11986852575231488,-1.0341871000127867
mask_robustness__p039_loss_large_variant_05,2026,sd__mrob__p039__loss_large__p03_artist_style_p__s2026__e2400c79ca,mask_robustness,p039__loss_large__variant_05,p039,loss_large,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.400930100004189,9.880473384150752,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p03_artist_style_period/sd__mrob__p039__loss_large__p03_artist_style_p__s2026__e2400c79ca__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df,10.40755080000963,9.836876763237846,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df__restored_stable_diffusion_inpainting.png,0.04359662091290595,0.04359662091290595,-1.006620700005442
mask_robustness__p039_loss_large_variant_05,2026,sd__mrob__p039__loss_large__p04_full_context__s2026__5c2be135ca,mask_robustness,p039__loss_large__variant_05,p039,loss_large,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.386152999999467,10.210875899703414,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p04_full_context/sd__mrob__p039__loss_large__p04_full_context__s2026__5c2be135ca__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df,10.40755080000963,9.836876763237846,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_large__p00_generic__s2026__b9d3be87df__restored_stable_diffusion_inpainting.png,0.37399913646556726,0.37399913646556726,-1.0213978000101633
mask_robustness__p039_loss_small_variant_01,2026,sd__mrob__p039__loss_small__p01_style_period__s2026__ab782b695f,mask_robustness,p039__loss_small__variant_01,p039,loss_small,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.44630340000731,4.614473696108218,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p01_style_period/sd__mrob__p039__loss_small__p01_style_period__s2026__ab782b695f__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc,10.41535520000616,4.5861245614511,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc__restored_stable_diffusion_inpainting.png,0.028349134657117858,0.028349134657117858,-0.9690517999988515
mask_robustness__p039_loss_small_variant_01,2026,sd__mrob__p039__loss_small__p02_artist__s2026__e8c7159301,mask_robustness,p039__loss_small__variant_01,p039,loss_small,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.462967400002526,4.603941175672743,240.0,True,data/processed/restored/stable_diffusion/mask_robustness/p02_artist/sd__mrob__p039__loss_small__p02_artist__s2026__e8c7159301__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc,10.41535520000616,4.5861245614511,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc__restored_stable_diffusion_inpainting.png,0.017816614221643157,0.017816614221643157,-0.9523878000036348
mask_robustness__p039_loss_small_variant_01,2026,sd__mrob__p039__loss_small__p03_artist_style_p__s2026__40ebea4d2f,mask_robustness,p039__loss_small__variant_01,p039,loss_small,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.424996699992334,4.609699390552662,242.0,True,data/processed/restored/stable_diffusion/mask_robustness/p03_artist_style_period/sd__mrob__p039__loss_small__p03_artist_style_p__s2026__40ebea4d2f__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc,10.41535520000616,4.5861245614511,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc__restored_stable_diffusion_inpainting.png,0.0235748291015625,0.0235748291015625,-0.9903585000138264
mask_robustness__p039_loss_small_variant_01,2026,sd__mrob__p039__loss_small__p04_full_context__s2026__5e67552fda,mask_robustness,p039__loss_small__variant_01,p039,loss_small,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.410181500003093,4.625272962782118,247.0,True,data/processed/restored/stable_diffusion/mask_robustness/p04_full_context/sd__mrob__p039__loss_small__p04_full_context__s2026__5e67552fda__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc,10.41535520000616,4.5861245614511,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__a1834654fc__restored_stable_diffusion_inpainting.png,0.03914840133101816,0.03914840133101816,-1.005173700003068
mask_robustness__p039_loss_small_variant_05,2026,sd__mrob__p039__loss_small__p01_style_period__s2026__34ecdb9f93,mask_robustness,p039__loss_small__variant_05,p039,loss_small,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.473233899989282,4.325947514286748,255.0,True,data/processed/restored/stable_diffusion/mask_robustness/p01_style_period/sd__mrob__p039__loss_small__p01_style_period__s2026__34ecdb9f93__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c,10.427807900006885,4.30246819390191,254.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c__restored_stable_diffusion_inpainting.png,0.0234793203848378,0.0234793203848378,-0.9545740000176028
mask_robustness__p039_loss_small_variant_05,2026,sd__mrob__p039__loss_small__p02_artist__s2026__e67cb04c4b,mask_robustness,p039__loss_small__variant_05,p039,loss_small,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.3514334000065,4.272964477539063,249.0,True,data/processed/restored/stable_diffusion/mask_robustness/p02_artist/sd__mrob__p039__loss_small__p02_artist__s2026__e67cb04c4b__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c,10.427807900006885,4.30246819390191,254.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c__restored_stable_diffusion_inpainting.png,-0.029503716362846433,0.029503716362846433,-1.0763745000003855
mask_robustness__p039_loss_small_variant_05,2026,sd__mrob__p039__loss_small__p03_artist_style_p__s2026__2dd44e5971,mask_robustness,p039__loss_small__variant_05,p039,loss_small,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.40621739999915,4.2818117494936345,252.0,True,data/processed/restored/stable_diffusion/mask_robustness/p03_artist_style_period/sd__mrob__p039__loss_small__p03_artist_style_p__s2026__2dd44e5971__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c,10.427807900006885,4.30246819390191,254.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c__restored_stable_diffusion_inpainting.png,-0.0206564444082753,0.0206564444082753,-1.0215905000077345
mask_robustness__p039_loss_small_variant_05,2026,sd__mrob__p039__loss_small__p04_full_context__s2026__4bfed0953d,mask_robustness,p039__loss_small__variant_05,p039,loss_small,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.427424199995585,4.291405006691262,245.0,True,data/processed/restored/stable_diffusion/mask_robustness/p04_full_context/sd__mrob__p039__loss_small__p04_full_context__s2026__4bfed0953d__restored_stable_diffusion_inpainting.png,sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c,10.427807900006885,4.30246819390191,254.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__loss_small__p00_generic__s2026__b59d6f108c__restored_stable_diffusion_inpainting.png,-0.011063187210647918,0.011063187210647918,-1.0003837000112998
mask_robustness__p039_scratch_thin_variant_05,2026,sd__mrob__p039__scratch_thin__p01_style_period__s2026__c850732aec,mask_robustness,p039__scratch_thin__variant_05,p039,scratch_thin,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.455004599993115,1.838354605215567,244.0,True,data/processed/restored/stable_diffusion/mask_robustness/p01_style_period/sd__mrob__p039__scratch_thin__p01_style_period__s2026__c850732aec__restored_stable_diffusion_inpainting.png,sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0,10.438712299990584,1.8493793628833912,246.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0__restored_stable_diffusion_inpainting.png,-0.011024757667824181,0.011024757667824181,-0.9837076999974688
mask_robustness__p039_scratch_thin_variant_05,2026,sd__mrob__p039__scratch_thin__p02_artist__s2026__a6ae7ed77b,mask_robustness,p039__scratch_thin__variant_05,p039,scratch_thin,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.408295500004895,1.8418714735243056,248.0,True,data/processed/restored/stable_diffusion/mask_robustness/p02_artist/sd__mrob__p039__scratch_thin__p02_artist__s2026__a6ae7ed77b__restored_stable_diffusion_inpainting.png,sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0,10.438712299990584,1.8493793628833912,246.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0__restored_stable_diffusion_inpainting.png,-0.00750788935908564,0.00750788935908564,-1.030416799985689
mask_robustness__p039_scratch_thin_variant_05,2026,sd__mrob__p039__scratch_thin__p03_artist_style_p__s2026__a6039fd7ee,mask_robustness,p039__scratch_thin__variant_05,p039,scratch_thin,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.40360299999884,1.8425191243489585,250.0,True,data/processed/restored/stable_diffusion/mask_robustness/p03_artist_style_period/sd__mrob__p039__scratch_thin__p03_artist_style_p__s2026__a6039fd7ee__restored_stable_diffusion_inpainting.png,sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0,10.438712299990584,1.8493793628833912,246.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0__restored_stable_diffusion_inpainting.png,-0.006860238534432739,0.006860238534432739,-1.0351092999917437
mask_robustness__p039_scratch_thin_variant_05,2026,sd__mrob__p039__scratch_thin__p04_full_context__s2026__c16c73ae7e,mask_robustness,p039__scratch_thin__variant_05,p039,scratch_thin,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.46541299999808,1.84619140625,243.0,True,data/processed/restored/stable_diffusion/mask_robustness/p04_full_context/sd__mrob__p039__scratch_thin__p04_full_context__s2026__c16c73ae7e__restored_stable_diffusion_inpainting.png,sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0,10.438712299990584,1.8493793628833912,246.0,True,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p039__scratch_thin__p00_generic__s2026__0f4468b9f0__restored_stable_diffusion_inpainting.png,-0.00318795663339122,0.00318795663339122,-0.9732992999925045
