report_case_id,report_dataset_name,report_painting_id,report_source_case_id,report_mask_type,report_model_name,report_is_zero_control,clean_path,damaged_path,mask_path,restored_path,runtime_seconds,started_at_utc,completed_at_utc,status,issue,clean_painting_id,clean_category,clean_title,clean_artist,clean_date,clean_style_or_period,clean_medium,clean_source,clean_source_url,clean_license,clean_filename,clean_content_x_min,clean_content_y_min,clean_content_x_max,clean_content_y_max,report_category,report_title,report_artist,report_date,report_style,report_medium,report_source,report_source_url,report_license,difference_map_figure_filename,difference_map_figure_path,difference_map_figure_sha256,difference_map_figure_size_bytes_disk,difference_map_figure_filesize_mb,difference_map_generation_runtime_seconds,spatial_mask_area_pixels,spatial_mask_area_fraction_full,spatial_mask_area_percentage_full,spatial_masked_pixel_count,spatial_outside_mask_pixel_count,spatial_boundary_pixel_count,spatial_improvement_mean_full,spatial_improvement_boundary_mean,spatial_improvement_outside_mask_mean,spatial_damaged_error_masked_mean,spatial_restored_error_masked_mean,spatial_damaged_error_boundary_mean,spatial_restored_error_boundary_mean,spatial_flag_net_masked_degradation,spatial_flag_boundary_degradation,spatial_flag_outside_mask_degradation,spatial_flag_high_negative_masked_percentage,spatial_spatial_flag_count,spatial_boundary_net_change_class,spatial_outside_mask_net_change_class,report_has_difference_map,report_has_mask_bbox_lpips,report_has_mask_bbox_feature_similarity
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_05,mask_robustness,p043,mask_robustness__p043__loss_large__variant_05,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_05_restored_opencv_telea.png,0.5075337000307627,2026-07-26T14:06:14.409909+00:00,2026-07-26T14:06:14.914021+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_05_difference_maps.png,d29106953f9502fd33b876f9706e4b47ac9372992c07e15d563150d856bf5751,2432128,2.3194580078125,6.339593900018372,58587,0.0993296305338541,9.932963053385418,58587,531237,10230,12.15261936187744,70.05366516113281,0.0,158.4209747314453,36.07460021972656,75.90026092529297,5.84659481048584,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_01,mask_robustness,p043,mask_robustness__p043__loss_small__variant_01,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_01_restored_opencv_telea.png,0.4654716000077314,2026-07-26T14:06:14.921758+00:00,2026-07-26T14:06:15.382914+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_01_difference_maps.png,9494813356a4d87c6974cb89ede0749bcbf5c036044b82c9048116c34bdc2c39,2387233,2.2766427993774414,6.122815800015815,21097,0.0357682969835069,3.576829698350694,21097,568727,17629,5.080130577087402,68.7464828491211,0.0,154.57382202148438,12.54495906829834,72.40533447265625,3.658857822418213,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_02,mask_robustness,p043,mask_robustness__p043__loss_small__variant_02,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_02_restored_opencv_telea.png,0.6170554000418633,2026-07-26T14:06:15.390138+00:00,2026-07-26T14:06:16.002749+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_02_difference_maps.png,157dccef1cb7a5e99bb706a02899a91d95a2c455e9820468a759743e99897dab,2374696,2.264686584472656,6.475412800034974,21107,0.0357852511935763,3.578525119357639,21107,568717,16808,5.431451797485352,72.36064147949219,0.0,162.47409057617188,10.695030212402344,75.33956146240234,2.9789187908172607,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_03,mask_robustness,p043,mask_robustness__p043__loss_small__variant_03,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_03_restored_opencv_telea.png,0.4357019999879412,2026-07-26T14:06:16.009600+00:00,2026-07-26T14:06:16.444663+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_03_difference_maps.png,1717f143edc70a0810197ba0a3a1295773e18ca97de55d88653c1cb7528c5911,2358736,2.2494659423828125,6.202313499990851,21143,0.0358462863498263,3.584628634982639,21143,568681,13018,4.748068809509277,68.92676544189453,0.0,150.37738037109375,17.9210147857666,73.28521728515625,4.358452796936035,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_04,mask_robustness,p043,mask_robustness__p043__loss_small__variant_04,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_04_restored_opencv_telea.png,0.4761794999940321,2026-07-26T14:06:16.447354+00:00,2026-07-26T14:06:16.921015+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_04_difference_maps.png,c7435a8b8e1b61dce36e08e25f1b58e0fb218a62596c08f501a556b3a47809c8,2365006,2.25544548034668,6.311696300050244,21088,0.0357530381944444,3.5753038194444446,21088,568736,13132,5.868721008300781,81.82805633544922,0.0,182.59571838378903,18.44965362548828,86.97654724121094,5.148492336273193,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_small__variant_05,mask_robustness,p043,mask_robustness__p043__loss_small__variant_05,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_small__variant_05_restored_opencv_telea.png,0.4469794000033289,2026-07-26T14:06:16.921015+00:00,2026-07-26T14:06:17.371160+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_small_variant_05_difference_maps.png,725f43278e1614eabc77ea38502e1fc1abe421122155f1e4d96217e6d37d3a7d,2377105,2.266983985900879,6.422989399987273,21128,0.0358208550347222,3.5820855034722223,21128,568696,16478,5.61743688583374,74.95114135742188,0.0,174.14309692382812,17.32284164428711,80.24938201904297,5.29823637008667,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_01,mask_robustness,p043,mask_robustness__p043__scratch_thin__variant_01,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_01_restored_opencv_telea.png,0.4490187999908812,2026-07-26T14:06:17.376288+00:00,2026-07-26T14:06:17.824280+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_01_difference_maps.png,72df56a555e2357fdc8109c87729566ca22bbf7863c65feda4c2449f4aeabff5,2465705,2.3514795303344727,6.202126000018325,9410,0.0159539116753472,1.5953911675347223,9410,580414,44480,2.4195237159729004,32.08393478393555,0.0,157.9192352294922,6.26213264465332,33.408721923828125,1.324790120124817,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,mask_robustness,p043,mask_robustness__p043__scratch_thin__variant_02,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_02_restored_opencv_telea.png,0.5105104999965988,2026-07-26T14:06:17.824280+00:00,2026-07-26T14:06:18.337461+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_02_difference_maps.png,4651a8a01af0ec4a6c7bd00a1e5c8bfd14c997d80d8515265b3ae67a08042fb5,2444754,2.3314990997314453,6.119400300027337,9386,0.0159132215711805,1.5913221571180556,9386,580438,41354,2.805771350860596,40.01816940307617,0.0,183.40284729003903,7.085837841033936,41.62641906738281,1.6082524061203003,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,mask_robustness,p043,mask_robustness__p043__scratch_thin__variant_03,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_03_restored_opencv_telea.png,0.4225431999657303,2026-07-26T14:06:18.340599+00:00,2026-07-26T14:06:18.763179+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_03_difference_maps.png,634695069e92eccbd97356e26154d9efe5ca07d3001a96320c7e2e56ae9a8059,2450915,2.337374687194824,6.216369999980088,9437,0.0159996880425347,1.5999688042534723,9437,580387,40542,2.3756818771362305,34.56252670288086,0.0,156.67156982421875,8.188583374023438,36.46859359741211,1.9060646295547483,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,mask_robustness,p043,mask_robustness__p043__scratch_thin__variant_04,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_04_restored_opencv_telea.png,0.4332688000285998,2026-07-26T14:06:18.765718+00:00,2026-07-26T14:06:19.196938+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_04_difference_maps.png,cd5dfe9ffca047516329b40171d7d5cf55d6dc1efba465f9637eedf32518ae76,2443761,2.330552101135254,6.237605099973735,9378,0.015899658203125,1.5899658203125,9378,580446,41263,2.456997871398926,35.1209602355957,0.0,161.57052612304688,7.039027690887451,36.72075271606445,1.5997868776321411,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,mask_robustness,p043,mask_robustness__p043__scratch_thin__variant_05,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__scratch_thin__variant_05_restored_opencv_telea.png,0.4990708999685012,2026-07-26T14:06:19.200409+00:00,2026-07-26T14:06:19.699542+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_scratch_thin_variant_05_difference_maps.png,6f7ef2bbc4fbcae2ef009b24070db71d5139ae43741a8296521f9fe0dcfc5ca6,2409310,2.297697067260742,6.372395600017626,8269,0.0140194363064236,1.4019436306423612,8269,581555,29247,2.2718048095703125,45.815467834472656,0.0,169.6083984375,7.561614990234375,47.95336532592773,2.13789439201355,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation,p001,synthetic_degradation__p001__dirt_dust__mild,,opencv_telea,False,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__mild_effect_mask.png,data/processed/restored/opencv_telea/synthetic_degradation/synthetic_degradation__p001__dirt_dust__mild_restored_opencv_telea.png,0.5875181999872439,2026-07-26T14:06:19.704322+00:00,2026-07-26T14:06:20.288963+00:00,ok,,p001,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Baroque,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437869,Public Domain / Open Access,p001.jpg,52,0,715,768,portrait_figure,Juan de Pareja,Diego Velázquez,1650,Baroque,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437869,Public Domain / Open Access,opencv_telea_synthetic_degradation_synthetic_degradation_p001_dirt_dust_mild_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/synthetic_degradation/opencv_telea_synthetic_degradation_synthetic_degradation_p001_dirt_dust_mild_difference_maps.png,dd5b0e77e3bfec4f3754dfc693d2e9025451ebd918269bc3d6959172d8b2f197,2055175,1.9599676132202148,6.343147200008389,1700,0.0028822157118055,0.2882215711805555,1700,588124,12766,-0.011305633932352,-0.5223510265350342,0.0,0.0447058826684951,3.967255353927612,0.0060055358335375,0.5283565521240234,True,False,False,True,2,degraded,unchanged_or_undefined,True,False,False
