table_row_id,table_id,table_order,section_id,row_order,row_key,row_label,values_json,scope,denominator,independent_unit,source_notebook_ids_json,source_paths_json,source_row_ids_json,applicability_status,interpretation,schema_version,status,issue
thesis_e63bac14d0b59f74216554da,t10_grouped_statistics,10,grouped-statistics,4,omnibus__dinov2_cosine_similarity__mask_bbox_crop,Omnibus model difference — dinov2_cosine_similarity,"{""effect_size"": 0.7771777777777779, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 2.7487289773698783e-151, ""q_value"": 6.0472037502137327e-151, ""test_method"": ""friedman"", ""test_statistic"": 699.46}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_e117889ef9a408ac7361c4f5""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_383f72de107da8f0659a91f3,t10_grouped_statistics,10,grouped-statistics,5,omnibus__local_patch_cosine_similarity__mask_bbox_crop,Omnibus model difference — local_patch_cosine_similarity,"{""effect_size"": 0.7642977777777782, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 8.967766006305928e-149, ""q_value"": 1.4092203724195031e-148, ""test_method"": ""friedman"", ""test_statistic"": 687.8680000000004}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_cfeaf9d8fe6455026d69b144""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_6582a1656e47a248bf0cefd9,t10_grouped_statistics,10,grouped-statistics,6,omnibus__local_texture_error_p95__mask_bbox_crop,Omnibus model difference — local_texture_error_p95,"{""effect_size"": 0.7973911111111112, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 3.1213980036949377e-155, ""q_value"": 1.1445126013548108e-154, ""test_method"": ""friedman"", ""test_statistic"": 717.652}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_5f6351894979ccfeca6aafb9""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_428432bb4b97888faa6d7d10,t10_grouped_statistics,10,grouped-statistics,7,omnibus__lpips__mask_bbox_crop,Omnibus model difference — lpips,"{""effect_size"": 0.8180711111111112, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 2.873090445210076e-159, ""q_value"": 1.5801997448655416e-158, ""test_method"": ""friedman"", ""test_statistic"": 736.2640000000001}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_f45a1e19701e0d49f92c46d3""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_901d1f21f096edd995e44f40,t10_grouped_statistics,10,grouped-statistics,8,omnibus__mae__masked_region,Omnibus model difference — mae,"{""effect_size"": 0.7526977777777777, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 1.645849687744858e-146, ""q_value"": 1.8104346565193442e-146, ""test_method"": ""friedman"", ""test_statistic"": 677.4279999999999}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_d146bcbec6dca728d6bbf2f9""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_6fbdd32a2fdbc7d799857a1f,t10_grouped_statistics,10,grouped-statistics,9,omnibus__reference_affinity_map_correlation__content_region,Omnibus model difference — reference_affinity_map_correlation,"{""effect_size"": 0.7566533333333336, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 2.7827924268593964e-147, ""q_value"": 3.826339586931671e-147, ""test_method"": ""friedman"", ""test_statistic"": 680.9880000000003}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_ae77356a52346e061aff9389""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_5c830eabb61c039969379bb8,t10_grouped_statistics,10,grouped-statistics,10,omnibus__restored_error_mean__masked_region,Omnibus model difference — restored_error_mean,"{""effect_size"": 0.7526977777777777, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 1.645849687744858e-146, ""q_value"": 1.8104346565193442e-146, ""test_method"": ""friedman"", ""test_statistic"": 677.4279999999999}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_833729196928cd4151a07943""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_69b4215f8a63f77bffee264a,t10_grouped_statistics,10,grouped-statistics,11,omnibus__ssim__mask_bbox_crop,Omnibus model difference — ssim,"{""effect_size"": 0.7903688888888892, ""effect_size_name"": ""kendalls_w"", ""n_paintings"": 300.0, ""p_value"": 7.324943661732668e-154, ""q_value"": 2.0143595069764842e-153, ""test_method"": ""friedman"", ""test_statistic"": 711.3320000000003}",all_nonzero_primary_core,300 paintings,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv""]","[""stat_db7ce9c2179d4d1f33ece84c""]",supported,The omnibus result tests model differences for this metric; it does not identify historical correctness.,thesis_tables.v1,ok,
thesis_c15e926fa63315926397047f,t10_grouped_statistics,10,grouped-statistics,12,quality_runtime__boundary_gradient_mismatch,Quality/runtime association — boundary_gradient_mismatch,"{""model_associations"": {""hint_places2"": {""q_value"": 7.882944289456946e-06, ""rho"": 0.2679190246630701}, ""lama"": {""q_value"": 0.7197226925435152, ""rho"": 0.0259580893280047}, ""opencv_telea"": {""q_value"": 9.72236898856229e-18, ""rho"": 0.4780648673874154}, ""stable_diffusion_inpainting"": {""q_value"": 0.8938790135678257, ""rho"": 0.0105858953988377}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_97102faa6bdff316cc8176f0"", ""stat_2daff36f6ba2f2fadac838a1"", ""stat_0ab8a93af1e6254acdfc957a"", ""stat_5a05d955cf00dfa6374a210f""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_e312132df5f380d1542981b0,t10_grouped_statistics,10,grouped-statistics,13,quality_runtime__clip_cosine_similarity,Quality/runtime association — clip_cosine_similarity,"{""model_associations"": {""hint_places2"": {""q_value"": 0.8938790135678257, ""rho"": 0.0092259048902779}, ""lama"": {""q_value"": 2.563489434207369e-24, ""rho"": -0.5506352205028268}, ""opencv_telea"": {""q_value"": 0.001342574262712, ""rho"": 0.2001253347259413}, ""stable_diffusion_inpainting"": {""q_value"": 0.1608535284702317, ""rho"": -0.0880827564750719}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_2c5305fe44d97f297cc67504"", ""stat_cd4f885c7378b1eca99bf6e1"", ""stat_5aecb6c1276762ec4301017c"", ""stat_bcd1e9abe033b04d4a5ee716""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_dd2d7f4e3c4ddae54a15a704,t10_grouped_statistics,10,grouped-statistics,14,quality_runtime__delta_e_ciede2000_mean,Quality/runtime association — delta_e_ciede2000_mean,"{""model_associations"": {""hint_places2"": {""q_value"": 0.0910666171853401, ""rho"": 0.1070108077048422}, ""lama"": {""q_value"": 0.0185133482112164, ""rho"": -0.1459767840962856}, ""opencv_telea"": {""q_value"": 1.8400310366356466e-08, ""rho"": 0.3319907998977766}, ""stable_diffusion_inpainting"": {""q_value"": 0.0039036759176854, ""rho"": 0.180586895409949}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_87acc6f3b49721de71301e14"", ""stat_8d569ffceaf4a4d0ae553ab7"", ""stat_00fb1ce085c372ca286f51e6"", ""stat_cbbbcc222176c3d2cb2a0469""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_ffe164dcfe821fe894b4c7d5,t10_grouped_statistics,10,grouped-statistics,15,quality_runtime__dinov2_cosine_similarity,Quality/runtime association — dinov2_cosine_similarity,"{""model_associations"": {""hint_places2"": {""q_value"": 0.9351805069627236, ""rho"": -0.004715176075776}, ""lama"": {""q_value"": 2.299999315516238e-24, ""rho"": -0.5527933988303283}, ""opencv_telea"": {""q_value"": 0.010821708887797, ""rho"": 0.1586070956343959}, ""stable_diffusion_inpainting"": {""q_value"": 0.7598189165891649, ""rho"": -0.0217113523483594}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_fe971b1e80c56594de5c8360"", ""stat_7d9bfcf54cfad4fa8f71fadb"", ""stat_a32d412651ac5b3e5d3ef790"", ""stat_f9f0397a631cb70ec1462094""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_4be24d9ff7917be67e833e41,t10_grouped_statistics,10,grouped-statistics,16,quality_runtime__local_patch_cosine_similarity,Quality/runtime association — local_patch_cosine_similarity,"{""model_associations"": {""hint_places2"": {""q_value"": 0.0056119941313627, ""rho"": -0.1736003918282379}, ""lama"": {""q_value"": 2.299999315516238e-24, ""rho"": -0.5538724879940791}, ""opencv_telea"": {""q_value"": 0.0027623200032091, ""rho"": 0.1871509683440927}, ""stable_diffusion_inpainting"": {""q_value"": 0.0561540328303997, ""rho"": -0.1196831075900843}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_872010e53b86a540e53a7459"", ""stat_25cfc4e6fb93ec339a64aa77"", ""stat_8a2acc90953d1bbe328a5d71"", ""stat_cb48e88cf6b3138cbde6cb1a""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_cb8701e53baed4f1434fd08a,t10_grouped_statistics,10,grouped-statistics,17,quality_runtime__local_texture_error_p95,Quality/runtime association — local_texture_error_p95,"{""model_associations"": {""hint_places2"": {""q_value"": 0.0110950049019374, ""rho"": -0.1573783905472738}, ""lama"": {""q_value"": 2.380222627243589e-24, ""rho"": -0.5517143096665775}, ""opencv_telea"": {""q_value"": 0.0141353190532234, ""rho"": 0.1520230224780275}, ""stable_diffusion_inpainting"": {""q_value"": 0.0950903050537836, ""rho"": -0.1050753897265525}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_7a11688d8e5352cb31a699e2"", ""stat_97e44f1f3e6389d0c39b1cbe"", ""stat_2d0e1ffb571401a542e88790"", ""stat_bd3f7a9059dabb1e4298f22e""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_c28bfcfd562af641d4e26b42,t10_grouped_statistics,10,grouped-statistics,18,quality_runtime__lpips,Quality/runtime association — lpips,"{""model_associations"": {""hint_places2"": {""q_value"": 0.6045231906807573, ""rho"": 0.0371000667121621}, ""lama"": {""q_value"": 2.299999315516238e-24, ""rho"": -0.5560306663215807}, ""opencv_telea"": {""q_value"": 0.0004691158247953, ""rho"": 0.2162748474983055}, ""stable_diffusion_inpainting"": {""q_value"": 0.6514393227669371, ""rho"": -0.0322945810509005}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_7393412f690d61eaec0ff3bb"", ""stat_60ddc590d63f7e197d50c07d"", ""stat_826f501919ab1d3347e9ccaa"", ""stat_b32c2238e1dd53450b7a4470""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_ad35011973c6791c739baafb,t10_grouped_statistics,10,grouped-statistics,19,quality_runtime__mae,Quality/runtime association — mae,"{""model_associations"": {""hint_places2"": {""q_value"": 0.0057643317721345, ""rho"": 0.1707183521201251}, ""lama"": {""q_value"": 0.0246514040828687, ""rho"": -0.1386629575419747}, ""opencv_telea"": {""q_value"": 3.934835158733742e-08, ""rho"": 0.3234351492794364}, ""stable_diffusion_inpainting"": {""q_value"": 0.1128124524412384, ""rho"": 0.0989264325159168}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_8b6580606ade2cc5466f3a43"", ""stat_2bc03be534d5733ccc05ebe4"", ""stat_d81edb4feb5c0d49bb5e1c67"", ""stat_d6a17039d6ffb7fe3fbd4e24""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
thesis_9f771eee7d79c2045c1e574f,t10_grouped_statistics,10,grouped-statistics,20,quality_runtime__reference_affinity_map_correlation,Quality/runtime association — reference_affinity_map_correlation,"{""model_associations"": {""hint_places2"": {""q_value"": 0.2940967502416027, ""rho"": -0.0669989230965119}, ""lama"": {""q_value"": 0.0027623200032091, ""rho"": -0.1871020711147874}, ""opencv_telea"": {""q_value"": 6.512260286202179e-06, ""rho"": 0.2708652318359092}, ""stable_diffusion_inpainting"": {""q_value"": 0.2940967502416027, ""rho"": -0.0678518650207224}}, ""model_count"": 4, ""n_paintings"": 300}",all_nonzero_primary_core,300 paintings per model,painting,"[""26""]","[""outputs/26_grouped_and_statistical_analysis/metrics/statistical_results.csv"", ""outputs/26_grouped_and_statistical_analysis/metrics/ranking_stability.csv""]","[""stat_f6394c049d739254c989c652"", ""stat_5f680ff8b314d7ea5bd869c0"", ""stat_3bda841f764ab95926400838"", ""stat_5a8437bd936595c202866cda""]",supported_operational_association,"Runtime association is operational evidence, not a causal quality effect or quality ranking.",thesis_tables.v1,ok,
