feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_damaged_similarity,mean_restored_similarity,mean_similarity_improvement,clip_improved,dinov2_improved,mean_feature_improved,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,feature_input_size,clip_model_name,dinov2_model_name,status,issue
lama__damage_size__damage_size__p018__loss_large__size_08pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,64009,77,285,330,538,31189,False,0.7093769311904907,0.9734707474708557,0.264093816280365,0.8272245526313782,0.9627750515937805,0.13555049896240234,0.7683007419109344,0.9681228995323181,0.19982215762138367,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_08pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_08pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_08pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_10pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,38979,False,0.9191243648529053,0.99360191822052,0.07447755336761475,0.9583303928375244,0.9894449710845947,0.031114578247070312,0.9387273788452148,0.9915234446525574,0.05279606580734253,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_10pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_10pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_10pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_10pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,38979,False,0.8863840103149414,0.9952630996704102,0.10887908935546875,0.9671154022216797,0.9879430532455444,0.020827651023864746,0.9267497062683105,0.9916030764579773,0.06485337018966675,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_10pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_10pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_10pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_10pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,lama__damage_size__damage_size__p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,78961,63,271,344,552,38979,False,0.797808051109314,0.9772915840148926,0.1794835329055786,0.8238705396652222,0.9672918915748596,0.14342135190963745,0.8108392953872681,0.9722917377948761,0.16145244240760803,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_10pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_10pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_10pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_15pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,58322,False,0.871986985206604,0.9915232062339783,0.11953622102737427,0.9319666624069214,0.983256995677948,0.05129033327102661,0.9019768238067627,0.9873901009559631,0.08541327714920044,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_15pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_15pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_15pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_15pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,58322,False,0.8318847417831421,0.9909622073173523,0.1590774655342102,0.9408433437347412,0.9744160771369934,0.0335727334022522,0.8863640427589417,0.9826891422271729,0.0963250994682312,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_15pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_15pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_15pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_15pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,115600,33,242,373,582,58322,False,0.7472347617149353,0.9852488040924072,0.23801404237747192,0.805699348449707,0.9246670603752136,0.11896771192550659,0.7764670550823212,0.9549579322338104,0.17849087715148926,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_15pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_15pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_15pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,77936,False,0.8187190294265747,0.9701008796691895,0.15138185024261475,0.9095534086227417,0.9601809978485107,0.05062758922576904,0.8641362190246582,0.9651409387588501,0.1010047197341919,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_20pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_20pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_20pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,77936,False,0.8112950921058655,0.9801743030548096,0.1688792109489441,0.9060561060905457,0.9385890960693359,0.03253298997879028,0.8586755990982056,0.9593816995620728,0.10070610046386719,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_20pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_20pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_20pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,152881,8,216,399,607,77936,False,0.681848406791687,0.9515091180801392,0.26966071128845215,0.740929365158081,0.8750218749046326,0.1340925097465515,0.711388885974884,0.9132654964923859,0.20187661051750183,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_20pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_20pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_20pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__full_image__feature_similarity,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,8147,False,0.960785984992981,0.9998295307159424,0.039043545722961426,0.9850881099700928,0.9998096227645874,0.014721512794494629,0.9729370474815369,0.9998195767402649,0.026882529258728027,True,True,True,lama__damage_size__damage_size__p026__loss_large__size_02pct__full_image__clean,lama__damage_size__damage_size__p026__loss_large__size_02pct__full_image__damaged,lama__damage_size__damage_size__p026__loss_large__size_02pct__full_image__restored,damage_size__p026__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__content_region__feature_similarity,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,8147,False,0.8841888904571533,0.9997615218162537,0.11557263135910034,0.9865953922271729,0.9998199939727783,0.013224601745605469,0.9353921413421631,0.999790757894516,0.0643986165523529,True,True,True,lama__damage_size__damage_size__p026__loss_large__size_02pct__content_region__clean,lama__damage_size__damage_size__p026__loss_large__size_02pct__content_region__damaged,lama__damage_size__damage_size__p026__loss_large__size_02pct__content_region__restored,damage_size__p026__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,16384,479,262,607,390,8147,False,0.7659996747970581,0.9903907775878906,0.22439110279083252,0.8861232995986938,0.966284453868866,0.08016115427017212,0.826061487197876,0.9783376157283783,0.15227612853050232,True,True,True,lama__damage_size__damage_size__p026__loss_large__size_02pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p026__loss_large__size_02pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p026__loss_large__size_02pct__mask_bbox_crop__restored,damage_size__p026__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p026__loss_large__size_04pct__full_image__feature_similarity,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,16243,False,0.9284201860427856,0.9988876581192017,0.07046747207641602,0.9730870723724365,0.9972545504570007,0.02416747808456421,0.9507536292076111,0.9980711042881012,0.04731747508049011,True,True,True,lama__damage_size__damage_size__p026__loss_large__size_04pct__full_image__clean,lama__damage_size__damage_size__p026__loss_large__size_04pct__full_image__damaged,lama__damage_size__damage_size__p026__loss_large__size_04pct__full_image__restored,damage_size__p026__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p026__loss_large__size_04pct__content_region__feature_similarity,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,16243,False,0.8585218787193298,0.9986563920974731,0.1401345133781433,0.9719737768173218,0.9967072010040283,0.024733424186706543,0.9152478277683258,0.9976817965507507,0.08243396878242493,True,True,True,lama__damage_size__damage_size__p026__loss_large__size_04pct__content_region__clean,lama__damage_size__damage_size__p026__loss_large__size_04pct__content_region__damaged,lama__damage_size__damage_size__p026__loss_large__size_04pct__content_region__restored,damage_size__p026__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
