result_id,scenario_id,scenario_family,result_kind,analysis_scope,scope_value,entity_type,entity_id,model_id,flag_id,baseline_value,scenario_value,absolute_change,relative_change,baseline_rank,scenario_rank,rank_change,baseline_winner_id,scenario_winner_id,winner_retained,kendalls_tau,spearman_rho,baseline_triggered_count,scenario_triggered_count,changed_count,changed_fraction,insufficient_evidence_count,available_family_count,available_anchor_count,n_paintings,n_cases,n_candidates,independent_unit,applicability_status,interpretation_status,schema_version,status,issue
ablation_e957d5a27fefd1c25acf,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p246__loss_large__size_20pct,case,damage_size__p246__loss_large__size_20pct,,,,,,,41.0,82.0,41.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d1a350c4f18c235c4b1e,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_02pct,case,damage_size__p256__loss_large__size_02pct,,,,,,,659.0,707.0,48.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_65243067e5e58af2faea,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_04pct,case,damage_size__p256__loss_large__size_04pct,,,,,,,693.0,698.0,5.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_8c7276ab234732a586c8,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_06pct,case,damage_size__p256__loss_large__size_06pct,,,,,,,553.0,555.0,2.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_59a45bcaf0f1ca943b11,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_08pct,case,damage_size__p256__loss_large__size_08pct,,,,,,,557.0,566.0,9.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4f9fb89a37dd4d1f0841,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_10pct,case,damage_size__p256__loss_large__size_10pct,,,,,,,434.5,449.0,14.5,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_78b1aeff17ed86222554,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_15pct,case,damage_size__p256__loss_large__size_15pct,,,,,,,208.0,208.0,0.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7c94f365075b75fb7671,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p256__loss_large__size_20pct,case,damage_size__p256__loss_large__size_20pct,,,,,,,83.0,93.0,10.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9d9a4c71c689dc796bde,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_02pct,case,damage_size__p259__loss_large__size_02pct,,,,,,,876.0,912.0,36.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_b852c3b8f985002bbe20,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_04pct,case,damage_size__p259__loss_large__size_04pct,,,,,,,718.0,766.0,48.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2db992a331e0e6ae5898,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_06pct,case,damage_size__p259__loss_large__size_06pct,,,,,,,697.0,737.0,40.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_bc316681bafb57ae1445,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_08pct,case,damage_size__p259__loss_large__size_08pct,,,,,,,711.0,736.0,25.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1591812eabf8b1943520,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_10pct,case,damage_size__p259__loss_large__size_10pct,,,,,,,682.0,710.0,28.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9c73854cbcbef36f156c,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_15pct,case,damage_size__p259__loss_large__size_15pct,,,,,,,609.0,607.0,-2.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_8572cafc63127422d985,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p259__loss_large__size_20pct,case,damage_size__p259__loss_large__size_20pct,,,,,,,538.0,558.0,20.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9c3beb3808e0c8198feb,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_02pct,case,damage_size__p267__loss_large__size_02pct,,,,,,,1081.0,1029.0,-52.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_abfd835f54413496f731,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_04pct,case,damage_size__p267__loss_large__size_04pct,,,,,,,885.0,824.0,-61.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_8878982ba537b62c13c0,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_06pct,case,damage_size__p267__loss_large__size_06pct,,,,,,,850.0,827.0,-23.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_8728b305ea9ff6dead92,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_08pct,case,damage_size__p267__loss_large__size_08pct,,,,,,,875.0,822.0,-53.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7c958ba1df3ec8d1d535,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_10pct,case,damage_size__p267__loss_large__size_10pct,,,,,,,834.0,805.0,-29.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_06d2e51a201b73c7d34c,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_15pct,case,damage_size__p267__loss_large__size_15pct,,,,,,,450.0,446.0,-4.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9d2a345c3bceeed12727,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p267__loss_large__size_20pct,case,damage_size__p267__loss_large__size_20pct,,,,,,,608.0,560.0,-48.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_8ddb207861c7e30be9c1,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_02pct,case,damage_size__p284__loss_large__size_02pct,,,,,,,1568.0,1395.0,-173.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9af7612323f113fe8e55,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_04pct,case,damage_size__p284__loss_large__size_04pct,,,,,,,1315.0,1169.0,-146.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2a591ab999400f2fb8c3,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_06pct,case,damage_size__p284__loss_large__size_06pct,,,,,,,1208.0,1089.0,-119.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_57f67ea9d38d269c4efd,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_08pct,case,damage_size__p284__loss_large__size_08pct,,,,,,,1099.0,1015.0,-84.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1417efe78c6e04f79a78,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_10pct,case,damage_size__p284__loss_large__size_10pct,,,,,,,1031.0,952.0,-79.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_be2a1724aefe347661bf,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_15pct,case,damage_size__p284__loss_large__size_15pct,,,,,,,678.0,690.0,12.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4f4fe92168a0f980d036,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p284__loss_large__size_20pct,case,damage_size__p284__loss_large__size_20pct,,,,,,,584.0,586.0,2.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_ebf2e262baa240b0fed5,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_02pct,case,damage_size__p294__loss_large__size_02pct,,,,,,,1014.0,1077.0,63.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f63737b85aa5b4125d10,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_04pct,case,damage_size__p294__loss_large__size_04pct,,,,,,,735.0,835.0,100.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0bf15790647384b6f22c,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_06pct,case,damage_size__p294__loss_large__size_06pct,,,,,,,541.0,646.0,105.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f354a7aab349cc66c778,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_08pct,case,damage_size__p294__loss_large__size_08pct,,,,,,,304.0,411.0,107.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4e549d29a71ffdd43fef,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_10pct,case,damage_size__p294__loss_large__size_10pct,,,,,,,272.0,379.0,107.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3494b6a216ca249d24a4,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_15pct,case,damage_size__p294__loss_large__size_15pct,,,,,,,153.0,227.0,74.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fc5d4a8edf31906f8e88,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,damage_size__p294__loss_large__size_20pct,case,damage_size__p294__loss_large__size_20pct,,,,,,,240.0,255.0,15.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_97008bc212cfc75f976d,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_large__target_12p5pct__variant_01,case,mask_robustness__p001__loss_large__target_12p5pct__variant_01,,,,,,,630.0,564.0,-66.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a57d2b4b2a9d421fe570,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_large__target_12p5pct__variant_02,case,mask_robustness__p001__loss_large__target_12p5pct__variant_02,,,,,,,1153.0,1025.0,-128.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_09c070504aedd8ee46c7,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_large__target_12p5pct__variant_03,case,mask_robustness__p001__loss_large__target_12p5pct__variant_03,,,,,,,1013.0,923.0,-90.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_82a4cad9af37502d4d1e,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_large__target_12p5pct__variant_04,case,mask_robustness__p001__loss_large__target_12p5pct__variant_04,,,,,,,803.0,748.0,-55.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2a488bc5fd8ce6ee4857,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_large__target_12p5pct__variant_05,case,mask_robustness__p001__loss_large__target_12p5pct__variant_05,,,,,,,1058.0,956.0,-102.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d505649516aba02fb92f,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_small__target_04p5pct__variant_01,case,mask_robustness__p001__loss_small__target_04p5pct__variant_01,,,,,,,2201.0,2095.0,-106.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7fb65475e15c1b2d9427,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_small__target_04p5pct__variant_02,case,mask_robustness__p001__loss_small__target_04p5pct__variant_02,,,,,,,2258.0,2227.0,-31.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2a5f5a03801fb871b651,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_small__target_04p5pct__variant_03,case,mask_robustness__p001__loss_small__target_04p5pct__variant_03,,,,,,,2151.0,2217.0,66.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_ca6283e5c0dd76f1ef76,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_small__target_04p5pct__variant_04,case,mask_robustness__p001__loss_small__target_04p5pct__variant_04,,,,,,,1476.0,1434.0,-42.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_67415beba3cba1bf95ed,without_seam,metric,case_priority_rank,matched_case_diagnostic_priority,mask_robustness__p001__loss_small__target_04p5pct__variant_05,case,mask_robustness__p001__loss_small__target_04p5pct__variant_05,,,,,,,2023.0,1977.0,-46.0,,,,0.936957091477104,0.9949760533286882,,,,,,9,10,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
